Row,Tree,X,Y,pre_DBH,pre_HT,status
64,8,725555.553749999,4162573.06199999,9.3,63.557983,Alive
64,9,725552.696499999,4162571.063,0.0,0.0,Dead
64,10,725551.411749999,4162571.84849999,9.6,66.081592,Alive
64,11,725551.25,4162570.25,0.0,0.0,Dead
64,12,725549.75,4162569.25,11.2,64.302568,Alive
64,13,725548.75,4162567.25,10.6,68.738392,Alive
64,14,725545.25,4162565.75,6.5,65.665,Alive
64,15,725543.05075,4162565.0575,7.8,69.322207,Alive
64,16,725541.75,4162564.25,8.9,67.040927,Alive
64,17,725540.25,4162562.75,10.3,68.186848,Alive
64,18,725537.313749999,4162560.5435,8.0,65.229632,Alive
64,19,725535.75,4162559.75,8.7,68.331775,Alive
64,20,725534.25,4162558.75,8.8,68.986,Alive
64,21,725531.25,4162556.75,11.2,69.322207,Alive
64,22,725528.25,4162555.25,7.5,68.864543,Alive
64,23,725525.25,4162552.75,8.6,67.391803,Alive
64,24,725523.75,4162551.75,11.3,74.6,Alive
64,25,725521.75,4162550.75,9.4,67.882912,Alive
64,26,725517.25,4162547.75,11.2,68.864543,Alive
64,27,725516.05925,4162546.57975,9.4,62.223128,Alive
64,28,725514.25,4162545.25,0.0,0.0,Dead
64,29,725511.75,4162544.25,8.9,68.864543,Alive
64,30,725510.25,4162542.75,9.1,65.665,Alive
64,31,725508.37925,4162541.22874999,6.8,68.864543,Alive
64,32,725506.75,4162540.75,8.6,69.214832,Alive
64,33,725504.75,4162539.75,8.3,65.875643,Alive
64,34,725503.75,4162538.25,9.5,68.331775,Alive
64,35,725501.75,4162537.25,6.2,72.2,Alive
64,36,725497.75,4162533.75,6.0,68.738392,Alive
64,37,725494.25,4162532.75,8.7,64.775488,Alive
64,38,725492.75,4162530.25,10.2,66.858448,Alive
64,39,725488.75,4162529.25,12.8,65.229632,Alive
64,40,725485.75,4162527.75,8.2,69.788672,Alive
64,41,725483.25,4162525.25,11.1,67.218712,Alive
64,42,725479.75,4162523.25,7.1,67.723903,Alive
64,43,725476.75,4162521.25,10.6,67.3,Alive
64,44,725473.75,4162519.25,10.1,65.229632,Alive
64,45,725467.75,4162515.75,5.8,66.4,Alive
64,46,725464.75,4162513.25,8.9,67.040927,Alive
64,47,725461.25,4162511.25,9.5,69.214832,Alive
64,48,725458.25,4162508.75,11.3,65.449663,Alive
64,49,725455.75,4162506.75,7.8,68.864543,Alive
65,1,725573.821499999,4162579.458,7.3,68.864543,Alive
65,2,725568.25,4162577.25,10.9,69.9424,Alive
65,3,725566.864749999,4162575.29075,10.8,69.9424,Alive
65,4,725563.408749999,4162573.63499999,11.0,68.738392,Alive
65,5,725560.75,4162572.25,11.0,64.541375,Alive
65,6,725559.25,4162571.25,10.4,67.391803,Alive
65,7,725557.25,4162570.25,7.5,69.102763,Alive
65,8,725555.75,4162569.75,8.3,68.186848,Alive
65,9,725554.25,4162568.25,9.7,64.541375,Alive
65,10,725553.25,4162567.75,9.5,65.8,Alive
65,11,725551.766999999,4162566.31124999,10.2,65.665,Alive
65,12,725549.75,4162565.25,0.0,0.0,Dead
65,13,725548.25,4162564.75,8.5,69.322207,Alive
65,14,725545.25,4162562.25,10.7,69.9424,Alive
65,15,725543.75,4162561.25,10.2,70.452283,Alive
65,16,725541.75,4162560.25,9.6,64.302568,Alive
65,17,725539.25,4162558.25,5.7,67.5602,Alive
65,18,725537.25,4162557.25,9.2,71.4,Alive
65,19,725535.695249999,4162556.24574999,6.9,64.059067,Alive
65,20,725534.25,4162555.25,10.5,63.038123,Alive
65,21,725532.985499999,4162554.4925,8.7,63.557983,Alive
65,22,725531.25,4162553.25,8.1,65.665,Alive
65,23,725528.75,4162551.25,8.1,63.8,Alive
65,24,725527.7955,4162549.27799999,8.6,69.867883,Alive
65,25,725526.75,4162550.25,9.0,69.102763,Alive
65,26,725524.772,4162549.93699999,9.7,64.059067,Alive
65,27,725525.25,4162548.75,11.7,65.875643,Alive
65,28,725524.25,4162547.75,6.0,66.3,Alive
65,29,725522.25,4162547.25,7.0,68.1,Alive
65,30,725519.25,4162545.25,9.8,63.6,Alive
65,31,725515.75,4162543.25,10.0,74.5,Alive
65,32,725514.25,4162542.25,9.4,67.5602,Alive
65,33,725511.75,4162540.25,10.9,66.282847,Alive
65,34,725509.75,4162539.25,9.9,63.810872,Alive
65,35,725505.25,4162536.25,11.5,68.738392,Alive
65,36,725504.25,4162534.75,5.9,67.5602,Alive
65,37,725502.75,4162534.25,13.1,68.472008,Alive
65,38,725500.75,4162533.25,9.9,62.223128,Alive
65,39,725499.75,4162532.25,6.4,63.810872,Alive
65,40,725497.25,4162531.25,8.7,65.004907,Alive
65,41,725496.25,4162529.75,8.5,68.607547,Alive
65,42,725493.75,4162528.75,8.3,70.3,Alive
65,43,725490.75,4162526.25,7.0,65.665,Alive
65,44,725489.63375,4162527.39724999,7.1,66.479408,Alive
65,45,725487.25,4162524.75,7.5,63.557983,Alive
65,46,725484.25,4162522.75,8.9,65.665,Alive
65,47,725481.25,4162521.25,0.0,0.0,Dead
65,48,725478.25,4162519.25,7.5,71.0,Alive
65,49,725474.75,4162516.75,5.7,65.449663,Alive
65,50,725469.25,4162512.75,10.7,64.302568,Alive
65,51,725466.25,4162510.75,9.9,65.004907,Alive
65,52,725463.25,4162508.75,12.4,69.102763,Alive
65,53,725459.75,4162506.75,10.8,68.186848,Alive
